ai_uid,db_key,ai_poem_id,model_name,cipai,title,sentence_count,whole_sem_top1_score,whole_sem_top1_source_poem_id,whole_sem_top1_source_title,whole_sem_top1_source_author,whole_sem_percentile,whole_lex_top1_score,whole_lex_top1_source_poem_id,whole_lex_top1_source_title,whole_lex_top1_source_author,whole_lex_percentile,sem_dominant_source_poem_id,sem_dominant_source_title,sem_dominant_source_author,sem_dominant_source_coverage,lex_dominant_source_poem_id,lex_dominant_source_title,lex_dominant_source_author,lex_dominant_source_coverage,distinct_sem_source_poems,distinct_lex_source_poems,max_consecutive_sem_same_source,max_consecutive_lex_same_source,same_source_sentence_count,max_sentence_sem_score,max_sentence_lex_score
b3:504,b3,504,doubao-seed-2.0-pro,沁园春,庭前见玉兰作,25,0.9001532196998596,18730,白雪,杨无咎,0.640661938534279,0.18505338078291814,7138,沁园春,王野,0.16548463356973994,15697,醉落魄・一斛珠,谢逸,0.04,16767,行香子,朱敦儒,0.04,25,25,1,1,6,1.0,1.0
b1:479,b1,479,deepseek-3.2-thinking,菩萨蛮,智境寻幽,8,0.9001506567001343,14585,促拍满路花,无名氏,0.9615384615384616,0.17307692307692307,468,采桑子,晏殊,0.005016722408026756,1880,减字木兰花,李之仪,0.125,15345,菩萨蛮,陈师道,0.125,8,8,1,1,0,0.840519,0.666667
b3:425,b3,425,doubao-seed-2.0-pro,浪淘沙,寓舍阶前见玉兰作,10,0.9000391960144043,17542,祝英台近,吴文英,0.9771428571428571,0.1827956989247312,10101,高阳台,王沂孙,0.02857142857142857,6561,念奴娇,刘克庄,0.1,1823,春光好,李之仪,0.1,10,10,1,1,0,0.932123,0.571429
b1:74,b1,74,doubao-seed-2.0-pro,沁园春,秋日登玉皇山望浙江怀古,25,0.8998596668243408,2101,水调歌头,王质,0.6335697399527187,0.16600790513833993,9562,水调歌头,刘辰翁,0.014184397163120567,2628,点绛唇,吕胜己,0.04,4547,辘轳金井・四犯翦梅花,刘过,0.04,25,25,1,1,6,1.0,1.0
a1:317,a1,317,kimi-k2.5,永遇乐,硅纪元,22,0.8998361825942993,7107,沁园春,夏元鼎,0.8533333333333334,0.16296296296296298,7613,贺新凉・贺新郎,李曾伯,0.02666666666666667,19376,满庭芳,康与之,0.045454545454545456,818,踏莎行慢,欧阳修,0.045454545454545456,22,22,1,1,3,0.832985,0.888889
a1:311,a1,311,kimi-k2.5,水调歌头,量子纠缠戏作,19,0.8997642397880554,7633,水调歌头,李曾伯,0.8169582772543742,0.20175438596491227,7551,水调歌头,李曾伯,0.6016150740242261,18906,法曲第五煞・法曲,曹勋,0.05263157894736842,6874,贺新郎,冯取洽,0.05263157894736842,19,19,1,1,5,1.0,1.0
c1:192,c1,192,doubao-seed-2.0-pro,沁园春,寓舍见玉兰作,25,0.8997063636779785,2211,野庵曲,沈瀛,0.6264775413711584,0.17120622568093385,17974,满庭芳,蔡伸,0.014184397163120567,16751,浪淘沙,朱敦儒,0.04,16751,浪淘沙,朱敦儒,0.04,25,25,1,1,8,1.0,1.0
b3:523,b3,523,doubao-seed-2.0-pro,沁园春,寓舍见玉兰作,25,0.899681031703949,15466,丁香结,周邦彦,0.6264775413711584,0.2007168458781362,6378,沁园春,葛长庚,0.5839243498817966,8581,念奴娇,陈著,0.04,7921,齐天乐,吴文英,0.04,25,25,1,1,3,1.0,1.0
c1:282,c1,282,deepseek-3.2-thinking,沁园春,玉兰新绽寄怀,25,0.8996050953865051,2211,野庵曲,沈瀛,0.6264775413711584,0.15827338129496402,8781,沁园春,陈人杰,0.0070921985815602835,3068,满江红,王炎2,0.04,3068,满江红,王炎2,0.04,25,25,1,1,11,1.0,1.0
c1:492,c1,492,qwen3.6-plus,沁园春,玉兰有感,25,0.8994759321212769,2211,野庵曲,沈瀛,0.6264775413711584,0.19424460431654678,8781,沁园春,陈人杰,0.4846335697399527,15391,少年游,陈师道,0.04,8452,齐天乐,杨泽民,0.04,25,25,1,1,7,0.918956,0.8
c1:151,c1,151,doubao-seed-2.0-pro,沁园春,春日见玉兰感怀,25,0.8994708061218262,2211,野庵曲,沈瀛,0.6264775413711584,0.16600790513833993,12387,水调歌头,张孝祥,0.014184397163120567,15697,醉落魄・一斛珠,谢逸,0.04,3987,醉落魄・一斛珠,石孝友,0.04,25,25,1,1,2,1.0,1.0
b1:522,b1,522,deepseek-3.2-thinking,祝英台近,秋夜寄远,16,0.8994424939155579,6356,琐窗寒,张辑,0.9,0.1925133689839572,10412,祝英台近,褚生,0.42857142857142855,17489,水调歌头,魏了翁,0.0625,17489,水调歌头,魏了翁,0.0625,16,16,1,1,6,1.0,1.0
b1:378,b1,378,qwen3.6-plus,沁园春,秋暮登楼,27,0.8992568850517273,8729,兰陵王,刘之才,0.624113475177305,0.1803921568627451,20445,水调歌头,袁去华,0.1347517730496454,12513,满庭芳,方千里,0.037037037037037035,16017,醉蓬莱,谢薖,0.037037037037037035,27,27,1,1,12,1.0,1.0
b3:520,b3,520,doubao-seed-2.0-pro,沁园春,校园观玉兰感怀,25,0.8992061018943787,18798,多丽,杨无咎,0.624113475177305,0.16541353383458646,14607,水龙吟,晁端礼,0.01182033096926714,1907,惜黄花,许将,0.04,8635,念奴娇,陈著,0.04,25,25,1,1,6,1.0,1.0
c1:279,c1,279,deepseek-3.2-thinking,沁园春,玉兰初醒,25,0.8990951776504517,2211,野庵曲,沈瀛,0.624113475177305,0.20863309352517986,8565,沁园春,陈著,0.7706855791962175,3068,满江红,王炎2,0.04,3068,满江红,王炎2,0.04,25,25,1,1,5,0.941369,0.888889
b2:138,b2,138,doubao-seed-2.0-pro,沁园春,宗阁有所思,24,0.8990668654441833,4405,水龙吟,陈亮,0.624113475177305,0.1660377358490566,6952,永遇乐,赵以夫,0.014184397163120567,11143,眼儿媚,无名氏,0.041666666666666664,11143,眼儿媚,无名氏,0.041666666666666664,24,24,1,1,6,0.909968,0.8
b2:591,b2,591,glm-5,沁园春,宗门感怀,26,0.8990330696105957,6209,六州歌头,黄机,0.624113475177305,0.15770609318996415,5958,沁园春,洪咨夔,0.004728132387706856,321,蝶恋花,张先,0.038461538461538464,7241,如梦令,吴潜,0.038461538461538464,26,26,1,1,8,1.0,1.0
b1:145,b1,145,doubao-seed-2.0-pro,祝英台近,客中秋思,16,0.8990119099617004,17472,八归,高观国,0.9,0.29473684210526313,3184,祝英台令,辛弃疾,0.9857142857142858,5734,江城子,卢祖皋,0.0625,16142,忆王孙,赵子发,0.0625,16,16,1,1,6,0.904217,0.857143
c1:13,c1,13,doubao-seed-2.0-pro,沁园春,阶前见玉兰作,25,0.8987158536911011,8634,贺新郎,陈著,0.6146572104018913,0.15942028985507245,6376,沁园春,葛长庚,0.0070921985815602835,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,5,1.0,1.0
c2:94,c2,94,doubao-seed-2.0-pro,沁园春,宗门感怀,25,0.8984304666519165,18974,水龙吟,曹勋,0.6099290780141844,0.17266187050359713,20902,沁园春,陆游,0.030732860520094562,4361,谒金门,陈亮,0.04,4969,点绛唇,郭应祥,0.08,25,24,1,1,6,1.0,1.0
b1:44,b1,44,doubao-seed-2.0-pro,沁园春,秋登北固山怀稼轩,25,0.8983890414237976,6123,贺新凉・贺新郎,吴泳,0.607565011820331,0.18115942028985507,7511,沁园春,李曾伯,0.15130023640661938,12889,蝶恋花,仲殊,0.04,12889,蝶恋花,仲殊,0.04,25,25,1,1,14,1.0,1.0
b1:106,b1,106,doubao-seed-2.0-pro,沁园春,登北固楼秋望,25,0.898349940776825,7519,沁园春,李曾伯,0.607565011820331,0.2014388489208633,20902,沁园春,陆游,0.6524822695035462,7920,宴清都,吴文英,0.04,18504,一落索,吕渭老,0.08,25,24,1,1,7,1.0,1.0
a1:115,a1,115,qwen3.5-flash,贺新郎,云壑秋吟,20,0.8983235955238342,10596,长亭怨・长亭怨慢,张炎,0.6177285318559557,0.15671641791044777,12577,水龙吟,吴泳,0.013850415512465374,237,安公子,柳永,0.05,237,安公子,柳永,0.05,20,20,1,1,8,1.0,1.0
c1:506,c1,506,qwen3.6-plus,沁园春,白玉兰偶感,25,0.8982973098754883,9626,摸鱼儿,颜奎,0.6052009456264775,0.17328519855595667,7521,沁园春,李曾伯,0.04018912529550828,16751,浪淘沙,朱敦儒,0.04,16751,浪淘沙,朱敦儒,0.04,25,25,1,1,5,1.0,1.0
b1:64,b1,64,doubao-seed-2.0-pro,祝英台近,菱塘晚望,16,0.8982674479484558,8318,摸鱼儿,李演,0.9,0.18095238095238095,7323,满江红,吴潜,0.2857142857142857,20607,西江月,曹冠,0.0625,20607,西江月,曹冠,0.0625,16,16,1,1,4,0.932113,0.75
b3:144,b3,144,deepseek-3.2-thinking,沁园春,玉兰新绽,25,0.898246705532074,10067,天香,王沂孙,0.6052009456264775,0.17829457364341086,11044,胜胜慢・声声慢,无名氏,0.05200945626477541,3068,满江红,王炎2,0.04,17719,凤栖梧・蝶恋花,张纲,0.04,25,25,1,1,6,1.0,1.0
c1:83,c1,83,doubao-seed-2.0-pro,沁园春,寓舍见玉兰作,25,0.898193359375,6100,丹凤吟,方千里,0.6028368794326241,0.17624521072796934,2502,夜合花,丘崈,0.0425531914893617,2490,沁园春,丘崈,0.04,7881,霜叶飞,吴文英,0.04,25,25,1,1,8,1.0,1.0
b3:106,b3,106,deepseek-3.2-thinking,沁园春,白玉兰感怀,25,0.8981890082359314,18795,雨中花・夜行船,杨无咎,0.6028368794326241,0.20714285714285716,1470,沁园春,苏轼,0.6973995271867612,9787,齐天乐,周密,0.08,13094,水调歌头,无名氏,0.04,24,25,2,1,4,1.0,1.0
b1:539,b1,539,deepseek-3.2-thinking,祝英台近,春暮感旧,16,0.898179292678833,8928,兰陵王,陈允平,0.9,0.20952380952380953,17973,水调歌头,蔡伸,0.6571428571428571,20055,瑞鹤仙,侯置,0.0625,11680,失调名,无名氏,0.0625,16,16,1,1,6,0.951532,0.923077
c1:106,c1,106,doubao-seed-2.0-pro,沁园春,阶前见玉兰感作,25,0.897940993309021,6100,丹凤吟,方千里,0.5933806146572104,0.2014388489208633,13412,沁园春,无名氏,0.6524822695035462,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,7,1.0,1.0
c1:3,c1,3,doubao-seed-2.0-pro,沁园春,寓舍见玉兰有感,25,0.8978753089904785,2211,野庵曲,沈瀛,0.5933806146572104,0.1867704280155642,5246,满庭芳,程珌,0.22695035460992907,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,7,1.0,1.0
c1:305,c1,305,deepseek-3.2-thinking,沁园春,白玉兰,25,0.8978434205055237,5787,木兰花慢,卢祖皋,0.5933806146572104,0.17518248175182483,5603,洞庭春色・沁园春,魏了翁,0.0425531914893617,6060,酹江月・念奴娇,卓田,0.04,12898,南徐好,仲殊,0.04,25,25,1,1,8,1.0,1.0
b1:628,b1,628,glm-5,沁园春,观海抒怀,25,0.8976984620094299,9112,贺新郎,何梦桂,0.5910165484633569,0.18050541516245489,8769,沁园春,陈人杰,0.14420803782505912,4189,水调歌头,赵师侠,0.04,4189,水调歌头,赵师侠,0.04,25,25,1,1,13,1.000001,1.0
b2:45,b2,45,doubao-seed-2.0-pro,沁园春,演武台述怀,25,0.8976828455924988,7106,沁园春,夏元鼎,0.5910165484633569,0.16600790513833993,13158,水调歌头,无名氏,0.014184397163120567,14794,雨中花・夜行船,秦观,0.04,10980,水龙吟,静山,0.04,25,25,1,1,6,0.912147,0.888889
c2:113,c2,113,deepseek-3.2-thinking,沁园春,宗规挣扎,25,0.8976771831512451,18624,六州歌头,王之道,0.5910165484633569,0.15849056603773584,9767,忆旧游,周密,0.0070921985815602835,10810,沁园春,赵通判,0.04,13702,水调歌头,无名氏,0.04,25,25,1,1,7,1.0,1.0
c1:59,c1,59,doubao-seed-2.0-pro,沁园春,校园见玉兰花感怀,25,0.8975735306739807,2211,野庵曲,沈瀛,0.5862884160756501,0.19424460431654678,7061,沁园春,刘清夫,0.4846335697399527,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,7,1.0,1.0
c1:372,c1,372,deepseek-3.2-thinking,沁园春,见玉兰有感,25,0.8975005745887756,4486,贺新郎,张,0.5839243498817966,0.18050541516245489,14789,沁园春,秦观,0.14420803782505912,20997,大圣乐,陆游,0.04,2653,水调歌头,邵怀英,0.04,25,25,1,1,7,1.0,1.0
b3:236,b3,236,qwen3.6-plus,祝英台近,玉兰辞,17,0.897462010383606,2122,无月不登楼,王质,0.9,0.1826086956521739,11094,喜迁莺,无名氏,0.2857142857142857,6081,倦寻芳,张端义,0.058823529411764705,6081,倦寻芳,张端义,0.058823529411764705,17,17,1,1,2,0.955254,0.833333
c1:122,c1,122,doubao-seed-2.0-pro,沁园春,见玉兰感作,25,0.8973084688186646,18798,多丽,杨无咎,0.5815602836879432,0.18705035971223022,8785,沁园春,陈人杰,0.2907801418439716,19561,满庭芳,葛立方,0.04,14240,水调歌头,京镗,0.04,25,25,1,1,8,1.0,1.0
a1:25,a1,25,qwen3.6-plus,水调歌头,夜航星舰望月,19,0.8972521424293518,14531,沁园春,吕岩,0.7738896366083445,0.19213973799126638,9127,玉漏迟,何梦桂,0.21668909825033647,13973,水调歌头,蒋思恭,0.05263157894736842,5807,秋霁,卢祖皋,0.05263157894736842,19,19,1,1,4,0.891745,0.75
b1:190,b1,190,doubao-seed-2.0-pro,沁园春,秋日登栖霞岭望西湖,25,0.8972121477127075,8052,八声甘州,吴文英,0.5791962174940898,0.16342412451361868,12998,满庭芳,向子諲,0.0070921985815602835,12114,减字木兰花,向子諲,0.04,17685,昭君怨,程过,0.04,25,25,1,1,7,1.0,1.0
c1:113,c1,113,doubao-seed-2.0-pro,沁园春,春日见玉兰偶作,25,0.897087812423706,9626,摸鱼儿,颜奎,0.5791962174940898,0.15942028985507245,11054,洞庭春色・沁园春,无名氏,0.0070921985815602835,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,7,1.0,1.0
c1:195,c1,195,doubao-seed-2.0-pro,沁园春,观玉兰偶作,25,0.8969292044639587,2211,野庵曲,沈瀛,0.5768321513002365,0.1643835616438356,8498,春风袅娜,冯伟寿,0.0070921985815602835,16680,风流子,朱敦儒,0.04,16680,风流子,朱敦儒,0.04,25,25,1,1,9,1.0,1.0
a1:229,a1,229,glm-4.7,八声甘州,夜眺,20,0.8967277407646179,12965,花心动,赵鼎,0.9814814814814815,0.17777777777777778,18432,满路花・促拍满路花,吕渭老,0.2777777777777778,4777,杏花天,汪莘,0.05,10412,祝英台近,褚生,0.05,20,20,1,1,8,1.0,1.0
a1:222,a1,222,glm-4.7,贺新郎,秋感,26,0.8967130184173584,8196,贺新凉・贺新郎,魏庭玉,0.5817174515235457,0.17490494296577946,9722,齐天乐,周密,0.1440443213296399,18464,南歌子,吕渭老,0.038461538461538464,17163,惜分钗・撷芳词,吕渭老,0.038461538461538464,26,26,1,1,11,1.0,1.0
c1:522,c1,522,qwen3.6-plus,沁园春,见白玉兰有感,25,0.8966880440711975,2211,野庵曲,沈瀛,0.5768321513002365,0.17985611510791366,7521,沁园春,李曾伯,0.1347517730496454,16757,梦玉人引,朱敦儒,0.04,20399,满江红,刘珙,0.04,25,25,1,1,9,1.0,1.0
b1:67,b1,67,doubao-seed-2.0-pro,沁园春,秋登庐山,25,0.8966500759124756,10658,一萼红,张炎,0.5768321513002365,0.1863799283154122,7516,沁园春,李曾伯,0.22695035460992907,7093,沁园春,刘子寰,0.04,6973,浪淘沙,张榘,0.04,25,25,1,1,8,1.0,1.0
c1:165,c1,165,doubao-seed-2.0-pro,沁园春,校中见玉兰感作,25,0.8966420292854309,18798,多丽,杨无咎,0.5768321513002365,0.17164179104477612,14786,望海潮,秦观,0.016548463356973995,17511,点绛唇,吴文英,0.04,17511,点绛唇,吴文英,0.04,25,25,1,1,6,1.0,1.0
c1:185,c1,185,doubao-seed-2.0-pro,沁园春,校圃观玉兰有感,25,0.8966196775436401,8414,满江红,杨泽民,0.574468085106383,0.17266187050359713,6137,沁园春,程公许,0.030732860520094562,191,玉蝴蝶,柳永,0.04,191,玉蝴蝶,柳永,0.04,25,25,1,1,5,1.0,1.0
b2:239,b2,239,deepseek-3.2-thinking,沁园春,规变感怀,25,0.8965991735458374,14304,兰陵王,辛弃疾,0.574468085106383,0.1937984496124031,15554,满庭芳,周邦彦,0.3971631205673759,13812,念奴娇,王涣,0.04,13438,江城梅花引,无名氏,0.04,25,25,1,1,3,1.0,1.0
b1:171,b1,171,doubao-seed-2.0-pro,祝英台近,枫桥晚望有寄,16,0.8965752124786377,8946,霜叶飞,陈允平,0.9,0.23157894736842105,5417,祝英台近,史达祖,0.8571428571428571,5768,更漏子,卢祖皋,0.0625,5768,更漏子,卢祖皋,0.0625,16,16,1,1,4,0.93238,0.8
c1:406,c1,406,qwen3.6-plus,沁园春,玉兰引,25,0.8965466618537903,15466,丁香结,周邦彦,0.574468085106383,0.19424460431654678,9065,沁园春,马廷鸾,0.4846335697399527,8162,绛都春,翁元龙,0.04,15587,南乡子,周邦彦,0.04,25,25,1,1,6,1.0,1.0
b1:382,b1,382,qwen3.6-plus,沁园春,秋夜登楼,25,0.8965212106704712,17640,六么令,李纲,0.574468085106383,0.2028985507246377,7510,沁园春,李曾伯,0.6666666666666666,90,雨霖铃,柳永,0.04,12069,秋霁,曾纡,0.04,25,25,1,1,11,1.0,1.0
b2:29,b2,29,doubao-seed-2.0-pro,祝英台近,宗门感怀,17,0.8965089917182922,8677,宝鼎现,陈著,0.9,0.17757009345794392,14272,水调歌头,京镗,0.14285714285714285,20432,十二时・忆少年,洪迈,0.058823529411764705,13712,满江红,马伯升,0.058823529411764705,17,17,1,1,3,0.8466,0.666667
b1:672,b1,672,glm-5,沁园春,赛博纪元,19,0.8964605331420898,12402,水调歌头,张,0.574468085106383,0.17435897435897435,3258,江神子・江城子,辛弃疾,0.0425531914893617,19879,满江红,韩元吉,0.05263157894736842,17891,念奴娇,连仲宣,0.05263157894736842,19,19,1,1,3,1.0,1.0
b1:675,b1,675,glm-5,沁园春,登高,25,0.8964253664016724,4189,水调歌头,赵师侠,0.574468085106383,0.1937984496124031,16495,声声慢,曹组,0.3971631205673759,4772,行香子,汪莘,0.04,4772,行香子,汪莘,0.04,25,25,1,1,11,1.0,1.0
a1:178,a1,178,glm-5,青玉案,秋思,14,0.8964203596115112,6409,水调歌头,葛长庚,0.9781021897810219,0.21794871794871795,10173,苏幕遮,柴元彪,0.5620437956204379,15560,双头莲,周邦彦,0.07142857142857142,16187,水龙吟,王安中,0.07142857142857142,14,14,1,1,6,1.0,1.0
b1:484,b1,484,deepseek-3.2-thinking,沁园春,秋山行吟,25,0.8963972926139832,17991,念奴娇,蔡伸,0.574468085106383,0.17829457364341086,16994,潇湘夜雨・满庭芳,周紫芝,0.05200945626477541,14634,百宝装・新燕过妆楼,晁端礼,0.04,14634,百宝装・新燕过妆楼,晁端礼,0.04,25,25,1,1,8,1.0,1.0
c1:313,c1,313,deepseek-3.2-thinking,沁园春,玉兰新悟,25,0.8963623046875,2211,野庵曲,沈瀛,0.574468085106383,0.16546762589928057,6528,沁园春,刘克庄,0.014184397163120567,20118,苏武慢,侯置,0.04,6722,水龙吟,刘克庄,0.04,25,25,1,1,8,1.0,1.0
c1:174,c1,174,doubao-seed-2.0-pro,沁园春,寓楼见玉兰感作,25,0.8962764143943787,5787,木兰花慢,卢祖皋,0.5721040189125296,0.17120622568093385,17746,凤凰台上忆吹箫,李清照,0.014184397163120567,818,踏莎行慢,欧阳修,0.04,11518,鹧鸪天,无名氏,0.04,25,25,1,1,5,1.0,1.0
c1:53,c1,53,doubao-seed-2.0-pro,沁园春,苑中见玉兰作,25,0.8962762951850891,2211,野庵曲,沈瀛,0.5721040189125296,0.16342412451361868,14077,满庭芳,向子諲,0.0070921985815602835,15697,醉落魄・一斛珠,谢逸,0.04,12868,蝶恋花,贺铸,0.04,25,25,1,1,6,0.911002,0.857143
c1:528,c1,528,qwen3.6-plus,沁园春,玉兰启悟,25,0.8962064385414124,15466,丁香结,周邦彦,0.5721040189125296,0.17266187050359713,20902,沁园春,陆游,0.030732860520094562,8581,念奴娇,陈著,0.04,10086,齐天乐,王沂孙,0.04,25,25,1,1,7,1.0,1.0
b3:217,b3,217,qwen3.6-plus,沁园春,玉兰启悟,25,0.8962056636810303,18798,多丽,杨无咎,0.5721040189125296,0.1746031746031746,18307,水调歌头,张元干,0.0425531914893617,11627,满江红,无名氏,0.04,20669,兰陵王,葛郯,0.04,25,25,1,1,8,1.0,1.0
b1:537,b1,537,deepseek-3.2-thinking,沁园春,春暮游湖,25,0.8962019085884094,10596,长亭怨・长亭怨慢,张炎,0.5721040189125296,0.19455252918287938,10355,庆清朝,仇远,0.4846335697399527,7196,满庭芳,吴潜,0.04,7196,满庭芳,吴潜,0.04,25,25,1,1,9,1.0,1.0
b2:520,b2,520,qwen3.6-plus,沁园春,剑阁新规叹,25,0.8961858153343201,7107,沁园春,夏元鼎,0.5697399527186762,0.17204301075268819,5147,沁园春,王居安,0.018912529550827423,8692,乐语,王义山,0.04,8218,庆清朝,李宏模,0.04,25,25,1,1,3,1.0,1.0
b1:215,b1,215,qwen3.6-plus,沁园春,江天咏怀,25,0.896160364151001,20623,蓦山溪,曹冠,0.5697399527186762,0.1776061776061776,8046,汉宫春,吴文英,0.0425531914893617,1748,满庭芳,苏轼,0.04,8819,沁园春,姚勉,0.04,25,25,1,1,7,1.0,1.0
b2:505,b2,505,qwen3.6-plus,沁园春,道枢沉吟,26,0.8961527347564697,4357,贺新郎,陈亮,0.5697399527186762,0.17204301075268819,8212,沁园春,刘子实,0.018912529550827423,11984,六州,无名氏,0.038461538461538464,14642,永遇乐,晁端礼,0.038461538461538464,26,26,1,1,3,1.0,1.0
b1:531,b1,531,deepseek-3.2-thinking,祝英台近,秋思,16,0.8961462378501892,8855,绮罗香,陈允平,0.9,0.1926605504587156,5459,玲珑四犯,史达祖,0.42857142857142855,3530,鹧鸪天,辛弃疾,0.0625,8935,齐天乐,陈允平,0.0625,16,16,1,1,6,1.0,1.0
b3:34,b3,34,deepseek-3.2-thinking,沁园春,玉兰赋,25,0.8961406946182251,2211,野庵曲,沈瀛,0.5697399527186762,0.18604651162790697,16951,汉宫春,周紫芝,0.17494089834515367,3068,满江红,王炎2,0.04,7778,百字谣・念奴娇,方岳,0.04,25,25,1,1,8,1.0,1.0
c2:93,c2,93,doubao-seed-2.0-pro,沁园春,宗门述怀,26,0.896085798740387,18673,薄媚,董颖,0.5697399527186762,0.18571428571428572,6530,沁园春,刘克庄,0.17494089834515367,19040,醉蓬莱,孙道绚,0.038461538461538464,2955,点绛唇,赵长卿,0.07692307692307693,26,25,1,1,5,0.962004,0.75
c1:74,c1,74,doubao-seed-2.0-pro,沁园春,寓舍见玉兰偶作,25,0.8960775136947632,9626,摸鱼儿,颜奎,0.5697399527186762,0.17120622568093385,19107,满庭芳,史浩,0.014184397163120567,9021,点绛唇,陈允平,0.04,16523,梅花引,万俟咏,0.04,25,25,1,1,3,0.999999,1.0
c2:167,c2,167,deepseek-3.2-thinking,沁园春,宗门感怀,27,0.8960375785827637,4357,贺新郎,陈亮,0.5697399527186762,0.1708185053380783,6940,风流子,赵以夫,0.014184397163120567,17629,水龙吟,李纲,0.037037037037037035,13734,庆清朝,李朴,0.037037037037037035,27,27,1,1,4,0.999999,1.0
c1:25,c1,25,doubao-seed-2.0-pro,沁园春,校隅见玉兰花感作,25,0.8960356712341309,2211,野庵曲,沈瀛,0.5697399527186762,0.17391304347826086,6207,水调歌头,黄机,0.0425531914893617,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,5,0.930835,0.75
c1:52,c1,52,doubao-seed-2.0-pro,沁园春,寓舍见玉兰有感,25,0.8959046006202698,10036,疏影,汪元量,0.5673758865248227,0.17985611510791366,13412,沁园春,无名氏,0.1347517730496454,8581,念奴娇,陈著,0.04,7921,齐天乐,吴文英,0.04,25,25,1,1,7,1.0,1.0
b3:567,b3,567,doubao-seed-2.0-pro,沁园春,校道见玉兰花作,25,0.8957932591438293,2211,野庵曲,沈瀛,0.5555555555555556,0.1732283464566929,4417,水调歌头,杨炎正,0.030732860520094562,15697,醉落魄・一斛珠,谢逸,0.04,3987,醉落魄・一斛珠,石孝友,0.04,25,25,1,1,5,1.0,1.0
